order_id,pincode_id,pincode_rto_rate,pincode_tier,payment_mode,order_value,discount_pct,category,is_weekend_order,address_length,address_has_landmark,pin_matches_city,customer_tenure_days,customer_past_orders,customer_past_rto_count,customer_past_rto_rate,is_rto,_true_risk_prob
ORD000216,PIN0169,0.049707931382895566,2,COD,2703.13,25.1,electronics,0,38,1,1,17,0,0,0.161,0,0.395
ORD000217,PIN0205,0.14470001271385566,1,COD,697.37,0.0,footwear,0,31,1,1,501,10,2,0.198,0,0.195
ORD000218,PIN0153,0.08879927597471768,3,COD,449.53,33.8,beauty,0,12,1,1,148,3,1,0.175,0,0.488
ORD000219,PIN0230,0.21027956975533948,2,Prepaid,960.74,8.7,beauty,0,55,1,1,70,2,1,0.32,0,0.044
ORD000220,PIN0240,0.12395838000505166,1,COD,1073.57,22.2,footwear,0,27,1,1,283,3,0,0.1,0,0.215
ORD000221,PIN0048,0.05953686130987361,2,Prepaid,3503.17,23.1,apparel,0,25,0,1,1,0,0,0.114,0,0.092
ORD000222,PIN0178,0.056718874516770906,3,Prepaid,2183.42,0.0,home,1,13,0,1,236,2,0,0.225,0,0.123
ORD000223,PIN0105,0.41334614884396115,1,COD,792.6,25.0,footwear,1,45,0,1,108,2,1,0.392,1,0.702
ORD000224,PIN0182,0.14478787604400445,3,Prepaid,3101.62,8.4,apparel,0,59,0,1,56,0,0,0.136,1,0.056
ORD000225,PIN0256,0.1279375750248723,2,COD,2707.26,11.3,home,0,40,0,1,103,1,0,0.151,0,0.356
ORD000226,PIN0272,0.22304563796637572,2,Prepaid,453.37,7.0,footwear,1,38,1,1,345,5,1,0.213,0,0.052
ORD000227,PIN0275,0.14779913792267438,3,Prepaid,4039.79,34.4,beauty,1,75,1,1,1,0,0,0.15,1,0.133
ORD000228,PIN0265,0.05224771045445513,3,Prepaid,707.53,1.0,apparel,0,12,0,1,189,5,1,0.206,1,0.085
ORD000229,PIN0112,0.24386188263641523,2,COD,1169.62,20.2,apparel,1,81,1,1,581,5,1,0.186,0,0.382
ORD000230,PIN0220,0.4411853605605627,2,COD,2434.15,7.5,apparel,1,17,1,1,272,4,2,0.411,1,0.772
ORD000231,PIN0051,0.1270287892811351,2,COD,193.39,28.1,electronics,0,42,0,1,90,2,0,0.161,0,0.348
ORD000232,PIN0138,0.16554834211763325,2,COD,939.89,42.9,beauty,0,52,1,1,173,1,0,0.116,0,0.306
ORD000233,PIN0123,0.13287765724636655,3,COD,1305.95,7.4,beauty,0,64,1,1,69,0,0,0.078,0,0.174
ORD000234,PIN0270,0.05871297016687864,3,COD,2128.43,16.7,beauty,1,12,1,1,200,5,0,0.061,1,0.439
ORD000235,PIN0191,0.4909142738276876,2,Prepaid,1034.89,10.4,electronics,0,48,1,1,40,4,1,0.348,0,0.09
ORD000236,PIN0021,0.11081589624148036,1,COD,196.17,27.5,home,0,32,1,1,483,8,1,0.091,0,0.222
ORD000237,PIN0174,0.3104143033084286,1,COD,3485.76,12.0,footwear,0,64,1,1,7,0,0,0.251,1,0.542
ORD000238,PIN0131,0.37098212541580694,2,Prepaid,1063.27,25.9,footwear,0,32,1,1,627,6,2,0.313,1,0.082
ORD000239,PIN0208,0.13765125001234177,3,Prepaid,1343.17,10.2,home,0,6,1,1,36,0,0,0.229,0,0.082
ORD000240,PIN0054,0.2536131832355048,3,Prepaid,273.52,41.9,apparel,0,52,1,1,100,0,0,0.143,0,0.059
ORD000241,PIN0071,0.18347397774733312,3,Prepaid,2627.95,0.0,footwear,1,44,1,1,344,6,1,0.17,0,0.054
ORD000242,PIN0014,0.1671477447440522,1,Prepaid,715.87,19.5,footwear,0,80,1,1,79,1,0,0.169,0,0.036
ORD000243,PIN0205,0.14470001271385566,1,Prepaid,576.62,14.9,footwear,1,64,0,1,110,4,1,0.17,0,0.069
ORD000244,PIN0143,0.30134916635767295,3,COD,2243.68,14.4,beauty,1,27,1,0,48,0,0,0.264,1,0.716
ORD000245,PIN0212,0.27274932736149954,1,Prepaid,306.09,18.4,apparel,0,64,1,1,172,5,1,0.232,0,0.05
ORD000246,PIN0114,0.09429357946075165,2,COD,1357.38,15.7,electronics,0,46,1,1,66,2,0,0.095,0,0.185
ORD000247,PIN0238,0.19595485581764938,1,COD,561.72,17.6,apparel,1,59,1,1,102,5,1,0.15,1,0.329
ORD000248,PIN0044,0.1133005032463249,2,COD,1474.94,19.9,electronics,0,29,1,1,324,2,0,0.183,1,0.233
ORD000249,PIN0037,0.2736753601098101,2,COD,1760.3,36.0,electronics,1,37,0,1,122,0,0,0.269,0,0.612
ORD000250,PIN0150,0.20240653300047812,1,Prepaid,695.39,0.0,footwear,1,57,1,1,349,5,1,0.122,0,0.038
ORD000251,PIN0012,0.3248824103770745,1,COD,2525.35,37.2,electronics,0,59,1,1,176,2,0,0.239,0,0.511
ORD000252,PIN0215,0.10605263267725348,3,COD,1064.73,45.7,electronics,0,5,1,1,177,5,0,0.073,1,0.497
ORD000253,PIN0125,0.16208424984251227,2,COD,3519.66,0.0,beauty,0,56,0,1,470,11,1,0.122,0,0.32
ORD000254,PIN0043,0.037347311003300854,1,Prepaid,2262.74,15.6,apparel,0,28,1,1,105,2,0,0.033,0,0.02
ORD000255,PIN0294,0.040004163438341296,1,COD,1156.47,31.5,apparel,1,49,1,1,10,0,0,0.147,0,0.422
ORD000256,PIN0091,0.14455891564261608,1,Prepaid,1150.16,26.0,home,0,11,0,1,495,5,1,0.137,0,0.133
ORD000257,PIN0112,0.24386188263641523,2,Prepaid,336.89,35.1,apparel,0,62,1,1,54,3,1,0.262,0,0.065
ORD000258,PIN0253,0.21270011367388433,2,COD,2241.62,19.5,apparel,0,58,1,1,291,7,1,0.185,0,0.278
ORD000259,PIN0226,0.2118414911064497,2,Prepaid,641.15,0.0,beauty,1,28,1,1,420,9,1,0.13,0,0.039
ORD000260,PIN0171,0.15493771621588867,3,COD,1250.74,30.7,apparel,0,53,0,1,84,2,0,0.223,0,0.403
ORD000261,PIN0184,0.2948675343213751,3,COD,3498.96,22.6,apparel,0,44,0,1,347,2,0,0.248,0,0.547
ORD000262,PIN0073,0.15856417771242562,3,Prepaid,2493.62,32.6,beauty,1,57,1,1,235,6,1,0.224,0,0.069
ORD000263,PIN0089,0.22910754448601503,2,Prepaid,479.92,0.0,footwear,0,17,0,1,95,1,0,0.211,0,0.124
ORD000264,PIN0027,0.2720036445368748,2,COD,1069.22,0.4,apparel,1,20,1,1,47,1,0,0.19,0,0.564
ORD000265,PIN0043,0.037347311003300854,1,Prepaid,1345.49,15.2,electronics,1,30,0,1,814,17,3,0.167,0,0.054
ORD000266,PIN0001,0.19426107661547698,1,COD,2702.12,31.0,beauty,0,43,0,1,164,4,1,0.137,1,0.466
ORD000267,PIN0127,0.4135814221350584,2,Prepaid,2437.36,34.3,home,1,77,1,0,894,16,4,0.256,0,0.334
ORD000268,PIN0094,0.2827977123570768,3,Prepaid,1602.82,6.3,beauty,0,48,1,1,17,0,0,0.218,0,0.07
ORD000269,PIN0030,0.16141970430743355,2,Prepaid,1496.28,10.1,home,1,63,0,1,212,5,1,0.14,0,0.063
ORD000270,PIN0064,0.13292062134901952,2,Prepaid,1054.34,49.5,footwear,1,27,0,1,709,14,1,0.074,0,0.096
ORD000271,PIN0150,0.20240653300047812,1,COD,1317.02,8.4,apparel,0,33,0,1,91,0,0,0.123,1,0.3
ORD000272,PIN0098,0.2377937294785135,1,Prepaid,873.67,23.1,footwear,0,31,0,1,101,2,0,0.155,0,0.066
ORD000273,PIN0131,0.37098212541580694,2,Prepaid,1877.26,9.6,apparel,0,41,1,1,285,5,1,0.249,0,0.057
ORD000274,PIN0070,0.15029321287037345,2,Prepaid,1552.68,20.7,footwear,0,58,1,1,167,1,0,0.195,0,0.037
ORD000275,PIN0140,0.21265385060190026,3,COD,2186.73,4.6,beauty,0,38,0,1,261,2,0,0.22,0,0.334
ORD000276,PIN0295,0.039989515935606415,2,COD,2144.95,4.9,beauty,1,38,1,1,409,12,1,0.089,0,0.195
ORD000277,PIN0230,0.21027956975533948,2,COD,638.59,10.6,electronics,0,56,1,1,351,6,1,0.226,1,0.264
ORD000278,PIN0083,0.20019172067931276,1,COD,103.57,8.5,beauty,0,34,1,1,128,4,0,0.108,0,0.211
ORD000279,PIN0239,0.03046948595756026,3,COD,597.82,11.4,apparel,0,29,1,1,129,0,0,0.115,0,0.159
ORD000280,PIN0176,0.22035230981956289,1,COD,1309.62,21.3,electronics,1,38,1,1,396,9,2,0.257,0,0.406
ORD000281,PIN0269,0.16817721963481505,2,Prepaid,874.74,37.7,beauty,1,81,1,1,177,5,1,0.111,0,0.062
ORD000282,PIN0164,0.05853294876169379,1,COD,846.47,7.9,electronics,1,62,0,1,164,1,0,0.084,1,0.29
ORD000283,PIN0279,0.16028322934219974,1,Prepaid,567.35,3.1,electronics,0,82,1,1,205,4,0,0.107,0,0.024
ORD000284,PIN0122,0.19225689255239523,2,COD,1445.91,15.1,apparel,0,18,1,1,82,1,0,0.139,0,0.456
ORD000285,PIN0249,0.18175191628401088,2,Prepaid,202.57,4.8,footwear,1,52,0,1,141,2,0,0.156,0,0.063
ORD000286,PIN0053,0.25942751057307656,3,COD,1593.8,0.0,electronics,1,37,0,1,311,3,0,0.145,0,0.397
ORD000287,PIN0169,0.049707931382895566,2,COD,1614.79,27.8,beauty,0,38,0,1,113,1,0,0.088,1,0.276
ORD000288,PIN0246,0.04499326698297448,3,Prepaid,2153.9,16.0,footwear,0,14,1,1,96,1,0,0.122,1,0.06
ORD000289,PIN0221,0.18271973881483156,3,Prepaid,6324.15,17.1,apparel,0,71,1,1,289,3,0,0.143,0,0.047
ORD000290,PIN0244,0.13787685502575003,2,COD,87.77,0.0,apparel,0,12,1,0,558,8,1,0.124,1,0.65
ORD000291,PIN0204,0.18053165217789413,3,COD,1563.94,8.0,footwear,1,62,0,1,169,3,0,0.165,0,0.392
ORD000292,PIN0105,0.41334614884396115,1,Prepaid,1787.49,0.0,home,0,37,1,1,52,2,0,0.247,0,0.054
ORD000293,PIN0036,0.08284178114735373,3,Prepaid,599.11,14.8,electronics,1,26,0,1,432,6,1,0.123,0,0.055
ORD000294,PIN0112,0.24386188263641523,2,COD,923.89,16.6,apparel,0,25,0,1,1271,22,4,0.164,0,0.371
ORD000295,PIN0144,0.364923011242039,1,COD,724.07,16.6,beauty,0,46,0,1,5,1,0,0.192,0,0.591
ORD000296,PIN0158,0.26324195978453147,1,COD,1635.73,7.0,home,0,37,0,1,179,3,1,0.184,0,0.354
ORD000297,PIN0115,0.13725424899347285,2,Prepaid,2316.58,4.8,electronics,0,45,0,1,158,1,0,0.178,0,0.041
ORD000298,PIN0106,0.16299644770966804,2,COD,382.18,12.7,footwear,0,5,0,1,102,3,0,0.092,0,0.515
ORD000299,PIN0212,0.27274932736149954,1,COD,1459.24,19.3,apparel,0,5,1,0,336,5,1,0.143,0,0.786
ORD000300,PIN0291,0.059567133894519744,3,Prepaid,2647.17,8.0,electronics,0,8,0,1,229,4,0,0.08,1,0.103
ORD000301,PIN0258,0.017856788886404025,2,COD,637.27,3.8,apparel,1,61,1,0,724,11,1,0.077,0,0.424
ORD000302,PIN0213,0.38875728814876137,1,COD,511.19,4.3,beauty,0,73,1,1,295,5,1,0.266,1,0.35
ORD000303,PIN0093,0.07361655439550663,2,COD,460.33,7.1,footwear,0,39,0,1,49,0,0,0.078,1,0.22
ORD000304,PIN0164,0.05853294876169379,1,COD,535.81,9.6,apparel,0,59,1,1,36,0,0,0.151,0,0.174
ORD000305,PIN0109,0.08188580156604809,1,COD,3458.71,1.8,beauty,1,51,1,1,785,15,1,0.075,0,0.256
ORD000306,PIN0283,0.3251461237517792,3,COD,3994.33,9.7,apparel,1,68,0,1,94,0,0,0.358,1,0.658
ORD000307,PIN0028,0.17457033883238962,3,Prepaid,2879.21,29.8,electronics,0,69,0,1,310,5,1,0.15,0,0.085
ORD000308,PIN0130,0.2313331139934696,2,Prepaid,860.26,11.5,apparel,1,20,0,1,332,4,1,0.178,0,0.191
ORD000309,PIN0227,0.1964046074585869,3,COD,2953.81,0.1,beauty,1,48,1,1,382,11,1,0.129,0,0.329
ORD000310,PIN0292,0.06435949955468566,3,Prepaid,436.38,0.0,footwear,1,62,0,1,176,2,0,0.057,0,0.037
ORD000311,PIN0228,0.15044575363342055,2,COD,1908.99,37.0,apparel,1,62,1,1,128,3,1,0.191,0,0.396
ORD000312,PIN0168,0.09176533396817868,2,Prepaid,685.16,28.7,apparel,0,60,0,1,344,5,1,0.139,0,0.05
ORD000313,PIN0018,0.2210946797093708,3,COD,385.05,18.4,apparel,0,44,1,1,99,0,0,0.18,0,0.276
ORD000314,PIN0225,0.17899813687380903,1,Prepaid,1426.96,29.0,beauty,1,58,0,1,86,1,0,0.126,0,0.085
ORD000315,PIN0046,0.29996584020542727,1,COD,1452.48,21.3,apparel,0,16,1,1,278,2,0,0.188,0,0.57
ORD000316,PIN0217,0.08454080558982856,2,Prepaid,1556.65,14.1,footwear,0,17,1,1,123,3,0,0.113,0,0.063
ORD000317,PIN0112,0.24386188263641523,2,COD,1685.13,0.1,home,0,75,1,1,463,7,1,0.176,0,0.228
ORD000318,PIN0002,0.2817196880794777,2,Prepaid,1375.59,37.9,beauty,0,66,1,1,77,0,0,0.154,0,0.06
ORD000319,PIN0098,0.2377937294785135,1,COD,993.69,9.8,apparel,0,76,0,1,11,0,0,0.158,0,0.471
ORD000320,PIN0284,0.0998681851433615,1,Prepaid,1139.01,10.4,electronics,0,41,1,1,121,2,0,0.122,0,0.024
ORD000321,PIN0206,0.12920022168358922,2,COD,1927.67,15.4,footwear,0,25,1,1,144,2,0,0.15,1,0.215
ORD000322,PIN0203,0.15412845945996423,1,Prepaid,1338.37,15.7,beauty,0,41,0,0,74,2,0,0.163,0,0.148
ORD000323,PIN0170,0.3311683196889837,1,Prepaid,749.12,21.9,home,1,83,1,1,1324,11,3,0.265,0,0.092
ORD000324,PIN0282,0.1658490060269755,3,Prepaid,590.49,20.5,home,0,28,1,1,732,13,1,0.111,0,0.032
ORD000325,PIN0232,0.2018970243353363,2,COD,1131.7,8.1,footwear,1,41,1,1,617,12,2,0.179,1,0.311
ORD000326,PIN0058,0.26591533886111357,2,COD,2638.94,15.3,electronics,0,69,1,1,15,0,0,0.184,1,0.496
ORD000327,PIN0037,0.2736753601098101,2,COD,1703.56,21.5,footwear,1,46,1,1,76,1,0,0.203,0,0.412
ORD000328,PIN0237,0.21910981619663927,3,COD,2734.25,7.1,apparel,0,37,0,1,614,13,3,0.263,1,0.445
ORD000329,PIN0234,0.1283935139587208,2,Prepaid,848.69,32.4,beauty,0,60,0,1,852,12,1,0.077,0,0.051
ORD000330,PIN0267,0.15975785024150987,2,Prepaid,1266.2,14.8,beauty,0,35,0,1,158,3,0,0.089,0,0.043
ORD000331,PIN0006,0.2166683783904812,2,Prepaid,1408.68,34.2,electronics,1,54,1,1,600,9,1,0.154,0,0.07
ORD000332,PIN0096,0.08766139781561612,2,COD,1989.74,0.0,apparel,0,5,0,1,632,8,1,0.099,1,0.421
ORD000333,PIN0142,0.16802011769598604,3,Prepaid,849.71,22.9,electronics,0,9,0,1,62,0,0,0.152,0,0.137
ORD000334,PIN0100,0.2520666975858372,2,Prepaid,1700.35,4.3,apparel,0,40,1,1,22,0,0,0.248,0,0.067
ORD000335,PIN0203,0.15412845945996423,1,Prepaid,2538.63,7.4,electronics,0,71,1,1,277,7,1,0.105,0,0.035
ORD000336,PIN0191,0.4909142738276876,2,COD,1036.0,25.9,apparel,0,41,1,1,979,12,5,0.387,0,0.556
ORD000337,PIN0032,0.1125112445860934,3,COD,527.81,12.3,electronics,0,43,0,1,130,2,0,0.167,0,0.287
ORD000338,PIN0110,0.3357736090153051,3,Prepaid,2596.91,46.2,electronics,0,49,0,1,156,2,0,0.189,0,0.163
ORD000339,PIN0177,0.06227004072474524,3,COD,1811.13,21.2,apparel,0,36,1,1,679,18,2,0.101,0,0.189
ORD000340,PIN0128,0.5348421327697304,1,COD,304.51,6.7,beauty,0,12,1,1,303,10,3,0.301,1,0.697
ORD000341,PIN0150,0.20240653300047812,1,Prepaid,1054.86,21.2,apparel,1,58,1,1,961,9,1,0.131,0,0.053
ORD000342,PIN0097,0.08350735734777998,1,Prepaid,3597.72,12.2,beauty,1,50,1,1,199,3,0,0.074,0,0.043
ORD000343,PIN0164,0.05853294876169379,1,Prepaid,1605.22,25.0,footwear,0,51,1,1,529,15,1,0.066,0,0.025
ORD000344,PIN0283,0.3251461237517792,3,Prepaid,1130.11,11.4,footwear,0,22,1,1,59,2,0,0.206,0,0.121
ORD000345,PIN0156,0.3125517351760875,2,COD,470.31,19.9,beauty,1,75,1,1,465,9,2,0.252,1,0.453
ORD000346,PIN0052,0.28899282241905344,2,COD,469.14,17.4,electronics,0,36,1,1,561,10,3,0.265,1,0.344
ORD000347,PIN0102,0.11660942773280061,3,COD,1905.41,15.9,beauty,0,73,1,1,2,0,0,0.077,0,0.287
ORD000348,PIN0222,0.2838482186160987,3,Prepaid,508.09,27.5,electronics,0,5,0,1,107,2,0,0.164,0,0.188
ORD000349,PIN0007,0.10282236469347789,1,COD,1416.07,0.0,apparel,1,36,1,1,234,4,1,0.192,0,0.242
ORD000350,PIN0272,0.22304563796637572,2,Prepaid,1033.64,16.2,apparel,1,75,0,1,496,2,0,0.155,0,0.082
ORD000351,PIN0231,0.3765652302855751,1,COD,1355.3,6.6,footwear,0,42,0,1,2,0,0,0.255,0,0.588
ORD000352,PIN0157,0.12089371859732742,3,Prepaid,966.82,0.0,apparel,0,5,1,1,230,3,0,0.087,0,0.052
ORD000353,PIN0270,0.05871297016687864,3,COD,1553.11,4.9,apparel,0,25,0,1,247,6,1,0.084,0,0.209
ORD000354,PIN0030,0.16141970430743355,2,COD,2144.75,7.6,apparel,0,50,1,1,79,2,0,0.091,0,0.188
ORD000355,PIN0136,0.02334406143818844,1,COD,979.27,12.2,apparel,1,73,1,1,47,2,0,0.033,1,0.19
ORD000356,PIN0168,0.09176533396817868,2,COD,2017.87,19.0,apparel,0,39,1,1,130,3,0,0.105,0,0.196
ORD000357,PIN0158,0.26324195978453147,1,Prepaid,2814.53,21.5,electronics,0,66,1,1,318,6,2,0.273,0,0.076
ORD000358,PIN0220,0.4411853605605627,2,COD,1407.66,10.1,beauty,1,52,1,1,71,0,0,0.354,0,0.54
ORD000359,PIN0192,0.18423061753085718,2,COD,1871.96,34.0,footwear,1,36,1,1,122,3,1,0.192,0,0.405
ORD000360,PIN0231,0.3765652302855751,1,Prepaid,386.13,10.5,home,0,60,1,0,323,4,2,0.41,0,0.222
ORD000361,PIN0140,0.21265385060190026,3,Prepaid,995.13,0.0,footwear,0,64,1,1,77,0,0,0.18,0,0.03
ORD000362,PIN0145,0.19822149193013747,2,COD,270.0,10.9,beauty,0,39,0,1,323,8,1,0.135,0,0.312
ORD000363,PIN0250,0.1327130862470537,1,COD,735.61,15.6,apparel,1,30,1,1,407,4,1,0.137,0,0.284
ORD000364,PIN0010,0.10588038760562166,2,COD,1005.06,0.0,footwear,0,12,0,1,73,1,0,0.077,0,0.421
ORD000365,PIN0028,0.17457033883238962,3,Prepaid,3802.57,29.5,electronics,0,53,1,1,31,0,0,0.141,0,0.055
ORD000366,PIN0133,0.34050859772553177,2,COD,597.6,13.8,home,1,33,1,1,25,0,0,0.237,1,0.574
ORD000367,PIN0042,0.1286804329749095,2,COD,1091.16,1.2,apparel,1,55,0,1,101,1,0,0.093,0,0.306
ORD000368,PIN0086,0.2321781775386277,1,COD,509.24,3.5,electronics,0,50,1,1,398,8,2,0.208,0,0.245
ORD000369,PIN0078,0.1819352724912822,3,Prepaid,940.88,24.1,apparel,1,52,1,1,199,3,1,0.28,0,0.07
ORD000370,PIN0209,0.12881420639621405,1,COD,1571.23,25.6,apparel,0,41,1,1,155,4,1,0.135,1,0.239
ORD000371,PIN0200,0.08728917709623112,2,Prepaid,1753.45,7.2,home,0,19,0,1,4,0,0,0.124,0,0.142
ORD000372,PIN0275,0.14779913792267438,3,COD,846.14,0.0,footwear,1,54,1,0,160,2,1,0.291,0,0.592
ORD000373,PIN0153,0.08879927597471768,3,Prepaid,672.03,16.6,footwear,0,61,1,1,121,3,0,0.129,0,0.026
ORD000374,PIN0272,0.22304563796637572,2,COD,3060.72,18.8,footwear,1,91,0,1,146,2,0,0.161,0,0.541
ORD000375,PIN0260,0.0909392930689977,3,COD,797.1,21.8,footwear,0,33,1,1,440,6,1,0.139,0,0.214
ORD000376,PIN0155,0.06950314701364126,3,COD,131.9,8.2,footwear,0,24,1,1,78,2,0,0.126,1,0.351
ORD000377,PIN0131,0.37098212541580694,2,Prepaid,2547.81,13.5,home,1,21,1,1,257,4,1,0.257,0,0.264
ORD000378,PIN0186,0.16987614693511896,2,Prepaid,172.94,15.2,home,1,43,1,1,345,3,1,0.195,0,0.051
ORD000379,PIN0012,0.3248824103770745,1,COD,2550.44,26.6,apparel,1,61,1,1,517,5,2,0.308,1,0.597
ORD000380,PIN0130,0.2313331139934696,2,COD,275.81,31.0,footwear,0,62,0,1,12,0,0,0.248,0,0.597
ORD000381,PIN0158,0.26324195978453147,1,Prepaid,335.06,34.2,beauty,1,76,1,1,345,8,1,0.158,1,0.079
ORD000382,PIN0133,0.34050859772553177,2,COD,425.17,30.6,apparel,1,52,1,1,69,1,0,0.248,1,0.512
ORD000383,PIN0144,0.364923011242039,1,COD,746.48,36.8,electronics,0,21,1,1,145,2,0,0.22,1,0.681
ORD000384,PIN0096,0.08766139781561612,2,COD,2567.21,27.2,footwear,0,49,1,1,333,7,1,0.134,0,0.289
ORD000385,PIN0236,0.2789920211073238,1,Prepaid,437.54,7.9,home,1,5,1,1,397,10,2,0.18,0,0.139
ORD000386,PIN0287,0.0980742982508405,1,Prepaid,1567.94,33.4,apparel,0,38,1,0,36,1,0,0.078,0,0.099
ORD000387,PIN0235,0.29986877685320723,2,Prepaid,1331.58,0.0,electronics,0,36,0,1,220,7,2,0.308,0,0.07
ORD000388,PIN0099,0.22455714953226596,3,Prepaid,1167.8,43.4,home,1,54,0,1,822,10,3,0.332,0,0.166
ORD000389,PIN0280,0.20881393589165134,1,COD,2252.46,3.3,home,0,53,1,1,72,2,0,0.152,1,0.215
ORD000390,PIN0021,0.11081589624148036,1,COD,1241.19,25.7,apparel,1,30,1,0,11,0,0,0.178,1,0.737
ORD000391,PIN0033,0.04435552253412907,2,COD,1312.53,32.3,home,0,30,1,1,75,0,0,0.076,0,0.203
ORD000392,PIN0004,0.300425211779927,1,COD,1860.4,20.5,home,1,46,1,0,107,2,0,0.208,1,0.714
ORD000393,PIN0039,0.17227556210050016,3,COD,767.42,0.0,apparel,0,54,0,1,598,15,4,0.259,0,0.313
ORD000394,PIN0124,0.18938844288077764,1,COD,1099.35,3.6,apparel,0,59,1,1,40,0,0,0.218,0,0.23
ORD000395,PIN0067,0.19354303656750937,3,COD,1405.98,19.3,electronics,0,35,1,0,1,0,0,0.128,1,0.655
ORD000396,PIN0162,0.025305057507046393,1,Prepaid,2105.64,22.6,home,0,44,0,1,236,5,0,0.041,0,0.032
ORD000397,PIN0162,0.025305057507046393,1,COD,994.24,12.9,footwear,0,24,0,0,82,3,0,0.026,0,0.692
ORD000398,PIN0042,0.1286804329749095,2,COD,1084.8,15.9,footwear,0,24,1,1,88,1,0,0.084,0,0.395
ORD000399,PIN0210,0.31081627181481286,1,Prepaid,1542.09,0.0,home,0,6,1,1,33,1,0,0.239,0,0.105
ORD000400,PIN0038,0.1659381340634445,2,Prepaid,1008.94,36.3,electronics,0,32,0,1,278,4,0,0.099,0,0.062
ORD000401,PIN0176,0.22035230981956289,1,Prepaid,610.29,10.5,apparel,0,70,1,1,651,6,1,0.248,0,0.041
ORD000402,PIN0122,0.19225689255239523,2,Prepaid,1858.11,24.5,beauty,0,73,1,1,767,12,2,0.191,0,0.043
ORD000403,PIN0209,0.12881420639621405,1,Prepaid,1246.32,31.8,electronics,0,56,0,1,50,1,0,0.08,0,0.051
ORD000404,PIN0261,0.3559963391748867,2,COD,815.81,1.1,home,0,65,0,1,29,1,0,0.278,0,0.565
ORD000405,PIN0230,0.21027956975533948,2,COD,424.41,16.5,footwear,0,61,1,1,398,7,1,0.174,0,0.263
ORD000406,PIN0219,0.1075270431373715,3,Prepaid,177.27,18.3,apparel,0,48,0,1,403,10,2,0.185,0,0.048
ORD000407,PIN0296,0.18053002044469238,2,COD,1599.14,11.9,electronics,0,5,1,1,271,3,1,0.218,1,0.474
ORD000408,PIN0197,0.18829990136395383,3,COD,598.08,26.1,beauty,0,90,0,1,234,3,0,0.12,0,0.356
ORD000409,PIN0005,0.3672067173505017,1,COD,258.49,7.0,electronics,1,40,0,1,27,0,0,0.211,1,0.654
ORD000410,PIN0007,0.10282236469347789,1,COD,537.69,15.7,apparel,0,40,1,1,1,0,0,0.117,0,0.296
ORD000411,PIN0293,0.4388590532716878,3,COD,1401.17,10.5,beauty,0,74,1,1,152,2,1,0.31,0,0.423
ORD000412,PIN0033,0.04435552253412907,2,COD,593.08,42.9,apparel,0,48,0,1,270,3,0,0.099,1,0.33
ORD000413,PIN0027,0.2720036445368748,2,Prepaid,1421.83,7.0,electronics,0,95,1,1,593,7,1,0.195,0,0.039
ORD000414,PIN0179,0.09543333500337425,3,Prepaid,704.59,23.9,footwear,1,28,1,1,358,4,1,0.221,0,0.052
ORD000415,PIN0077,0.1899019233140115,1,COD,1094.08,36.6,electronics,0,65,0,1,794,18,3,0.167,0,0.42
ORD000416,PIN0030,0.16141970430743355,2,Prepaid,1167.46,4.0,apparel,1,40,1,1,987,19,4,0.198,0,0.042
ORD000417,PIN0174,0.3104143033084286,1,COD,1788.89,16.1,footwear,0,47,1,1,4,0,0,0.278,1,0.49
ORD000418,PIN0009,0.3673856466563359,3,Prepaid,1828.46,3.2,apparel,0,27,1,1,122,3,1,0.245,0,0.051
ORD000419,PIN0259,0.3688193464675404,1,Prepaid,1121.7,0.0,apparel,0,32,0,1,34,0,0,0.261,0,0.075
ORD000420,PIN0227,0.1964046074585869,3,COD,490.97,5.6,footwear,0,70,1,1,1,0,0,0.272,0,0.377
ORD000421,PIN0080,0.14032323686687975,3,Prepaid,2419.75,8.2,home,0,55,0,1,163,0,0,0.13,0,0.04
ORD000422,PIN0284,0.0998681851433615,1,Prepaid,802.22,8.9,apparel,0,53,0,1,68,1,0,0.109,0,0.035
ORD000423,PIN0165,0.2880773070013004,2,Prepaid,76.76,11.4,beauty,0,12,1,1,5,0,0,0.181,0,0.172
ORD000424,PIN0052,0.28899282241905344,2,Prepaid,1363.39,15.1,electronics,0,12,1,1,892,15,3,0.188,0,0.114
ORD000425,PIN0063,0.08371105588997728,2,Prepaid,1403.83,0.6,footwear,0,26,0,1,193,1,0,0.138,0,0.031
ORD000426,PIN0123,0.13287765724636655,3,COD,828.5,19.2,beauty,1,37,1,1,49,2,0,0.24,0,0.341
ORD000427,PIN0221,0.18271973881483156,3,Prepaid,277.51,29.6,home,1,42,1,1,73,0,0,0.111,0,0.056
ORD000428,PIN0146,0.36719789136152997,3,Prepaid,219.66,31.0,apparel,0,51,1,1,245,1,0,0.212,0,0.073
ORD000429,PIN0157,0.12089371859732742,3,Prepaid,878.96,11.9,apparel,1,65,1,1,56,1,0,0.152,0,0.04
ORD000430,PIN0039,0.17227556210050016,3,COD,448.29,25.7,apparel,0,74,0,0,173,0,0,0.11,0,0.634
ORD000431,PIN0284,0.0998681851433615,1,Prepaid,2100.71,6.8,beauty,0,48,1,0,12,0,0,0.107,0,0.116
ORD000432,PIN0054,0.2536131832355048,3,COD,851.61,10.9,beauty,1,28,0,1,100,2,0,0.174,0,0.451
